,Group_1,Group_2,Group_3,Group_4,Soma
1756,0.009718124299393942,8.021198545454546e-05,0.0032067487894949474,0.0030037514513535355,0.01600883652569697
2166,0.0011329466119191919,0.007213217030808085,0.000573596467090909,0.006204019078626261,0.015123779188444448
1817,3.1965158919191916e-05,3.546928085858586e-05,0.0039035410287676766,0.011076380832727273,0.015047356301272727
1536,0.003310701200686869,0.008089174520101007,0.003107057307090909,0.0005144527921919194,0.015021385820070706
2389,0.0013631789503636368,4.089883666666666e-05,0.0027696104009090903,0.01037464356234343,0.014548331750282823
1637,2.6194805464646465e-05,0.0016877900725252523,0.0058895091366262635,0.006839065344141411,0.014442559358757573
2498,0.00011715420123232324,0.005748013979494949,0.00245504359979798,0.005974784222737374,0.014294996003262627
75,0.0038840222662020205,0.0005342748181818182,0.00040967149053535356,0.009398744699898988,0.01422671327481818
848,0.0013330640368383842,0.0025261654293939396,0.000617006866,0.009449631941919192,0.013925868274151515
2582,0.00025841700336363634,0.001337145135949495,0.011329730235050503,0.0007830628064545455,0.01370835518081818
2493,0.0012639307791919192,0.0005317459308080808,0.008597962090000001,0.0032535018036363647,0.013647140603636365
1052,0.0008289690782828284,0.0016615449187878785,0.0009428033269393942,0.010064400774040402,0.013497718098050504
121,0.008940059337878791,2.4212751515151512e-05,0.0023019808531313133,0.0021159626601616167,0.013382215602686874
1766,0.0006118994544444445,0.0022551848133333338,0.001504361405151515,0.008948751333333336,0.013320197006262628
1313,0.000390688487979798,0.006578720209444443,0.0026965612059595963,0.003503542757878788,0.013169512661262626
377,0.0018443442728383838,0.004693842036767678,0.005708993514202022,0.0008936793849090908,0.013140859208717173
2589,0.001045744425959596,2.407652822222222e-05,0.010141149268080811,0.0019190948105555564,0.013130065032818185
2575,0.0008249839595454544,0.000403447865959596,0.002396456442020202,0.009268581521616161,0.012893469789141413
2666,0.005666292498616163,0.0001578061282828283,0.003721848181565658,0.003195877819595959,0.012741824628060608
349,0.0006043623548484849,0.00022352711842424242,0.00021998932541414138,0.011496215574242425,0.012544094372929294
2444,0.004318971165151515,0.0002023323495959596,0.006376321081313133,0.00162039375089899,0.012518018346959599
610,0.009510330110808084,0.0002079281387878788,1.90466865959596e-05,0.0026486320150505044,0.012385936951242425
314,0.006904261108313133,0.0022464227387878786,0.0021033083163838374,0.0009212554103535353,0.012175247573838383
129,0.008616563597232323,8.839966717171716e-05,2.6740160555555557e-05,0.0031887164490404032,0.011920419873999999
765,1.3296048838383837e-05,3.991114545454546e-06,3.3332785656565653e-06,0.011873685215151517,0.011894305657101012
107,0.010083083844343435,0.00012406349888888888,0.0007943423422323232,0.0007668764458282829,0.01176836613129293
262,0.005382132235252526,0.0005461157126262627,0.004864863793262628,0.0009314880074242424,0.01172459974856566
44,0.005217682376919193,0.001775550287171717,0.0008738383899696968,0.0035472301847878774,0.011414301238848484
897,4.773915454545455e-06,6.600421212121213e-06,5.5020357777777775e-06,0.011375430251515155,0.011392306623959599
2439,0.0005619268237373738,0.00014781014084848485,0.008000556586464648,0.0023516307716464646,0.01106192432269697
769,0.00013006761282828282,0.004404604268888889,0.00035053153792929297,0.006140657283030302,0.011025860702676766
2249,0.006211328359494949,0.003914922775252525,0.0002813812080808081,0.0006016067883030304,0.011009239131131311
248,0.01048149340535354,6.024237171717172e-07,4.487404410101011e-05,0.0004478066412626263,0.010974776514434348
579,0.0009614434898888891,0.004598918636363637,0.004184397680676767,0.0010371165246464648,0.010781876331575757
2766,0.0,1.6883753737373735e-05,0.0033369224878787873,0.0074221552838383865,0.010775961525454548
1198,0.010253209255252527,1.3269684131313131e-05,3.6684674363636374e-05,8.214841825252525e-05,0.010385312032000002
193,0.0009243567303030305,0.0045378363731717174,0.0042311031533535355,0.0004232717944141413,0.010116568051242425
1826,0.00036418412696969694,0.0009384475771414143,0.007376498594444439,0.0013425389571414142,0.010021669255696964
919,0.0003043379048484849,0.002370936293939394,0.0021345545798989894,0.0051942239382828295,0.010004052716969698
1249,0.002029472404,0.0018450160971212127,0.005043038004747475,0.0010407135323838382,0.009958240038252526
2604,0.0002522446103636363,2.7769426666666673e-05,0.001773751819585858,0.007755501497020202,0.009809267353636363
1254,0.0005136881665151515,0.00466804234848485,0.002798786568383839,0.0018141298485858585,0.0097946469319697
2592,0.004987457839959596,0.0005976175583838383,0.0005609116163535353,0.003578027309373738,0.009724014324070707
535,0.00020518333272727274,0.003831186834343436,0.0005970008402525253,0.004981870279494948,0.009615241286818182
2352,1.7448484545454548e-05,2.1087853333333336e-05,0.006798832807070707,0.0027450348100000006,0.009582403954949494
1160,0.004321585894949494,5.161189617171716e-05,0.0037684971225353543,0.001179074640747475,0.00932076955440404
2487,0.0003996578475252525,0.00723652792181818,0.0006735109727979799,0.0009370242586868684,0.009246721000828281
374,0.004779353233232322,6.129686242424243e-05,0.002542334785141414,0.0015951936507676767,0.008978178531565656
1824,0.0011855418832828284,0.007081406170909091,0.00043675480030303025,0.00026823697603030295,0.008971939830525253
2101,0.006080022721010102,0.00014864527818181822,0.0021908242486363633,0.00045878742349494945,0.008878279671323232
151,0.0024026895347979797,0.0004846961446969697,0.004634333833232323,0.0013358018968282833,0.008857521409555555
2530,0.0012296927086868686,0.0003468310017171717,0.0018317749199999993,0.005426825965202022,0.00883512459560606
2491,0.000709935578080808,0.000794792621040404,0.005209025314787879,0.001926084857939394,0.008639838371848485
403,0.00044585714838383844,0.0026771397409090913,0.002683592626434344,0.0027931995312323234,0.008599789046959596
2209,0.008095866566969695,0.00011310246565656565,0.00017908459666666669,0.00012102460868686867,0.008509078237979797
2806,0.005002445735656568,0.0,0.0,0.00348629320151515,0.008488738937171718
2362,0.00010655717848484847,0.005984961370303032,0.0010573492153535355,0.001233810776161616,0.008382678540303033
1773,0.0006801908054141415,1.8361621212121212e-06,5.781595767676768e-06,0.0076510810676161615,0.008338889630919192
2239,0.0009386338372828283,0.002792900214282828,0.0002538229975757575,0.004315516382444445,0.008300873431585858
1660,0.006168608680909091,5.337321454545455e-05,0.0004280150496969697,0.0015489679280606058,0.008198964873212122
587,0.0005293097735959595,0.00041022524175757583,0.0009828776565959593,0.006225954527707072,0.008148367199656567
1972,3.1605620767676764e-05,4.899110656565657e-05,0.0044194957811111105,0.0033703936725252527,0.007870486180969697
305,0.002560955611262626,0.003877318955151516,0.00032399640826262635,0.0009034201556767675,0.007665691130353536
2311,8.700292585858587e-06,0.0,1.1706578787878787e-06,0.007595933598080807,0.007605804548545454
1436,0.0006078889471313132,0.0024210871234343436,0.0020297205652525245,0.002508344239090909,0.00756704087490909
2835,0.00034190666466666676,0.00035745711629292927,0.006330896649757576,0.00041992510425252526,0.007450185534969697
1815,0.0032114279323232305,0.00039404650397979795,0.0019420224510101017,0.0018574335676767673,0.007404930454989897
2412,2.131993484848485e-05,0.0003415500338989898,0.003579791544545455,0.0034428827373737376,0.007385544250666667
414,0.001370251127929293,7.488832121212122e-05,0.003989802737373736,0.0017025221387474744,0.007137464325262625
1593,4.675776244444444e-05,0.0028489052714141413,0.0011285587161111112,0.0028927199587373727,0.00691694170870707
2318,2.007510090909091e-05,0.002070635732626263,0.00019034161054545457,0.004446021805060607,0.006727074249141415
364,0.002868251295656565,6.463501070707071e-05,0.002269218226737374,0.0014149479050808078,0.006617052438181817
795,0.0014499463257272723,6.098390606060606e-06,4.276339282828283e-06,0.005125331409090907,0.006585652464707069
685,0.00622747050909091,9.017921818181818e-07,1.4262422222222223e-06,0.00023716206505050498,0.006466960608545455
1527,4.936912797979797e-05,0.0020193555748989904,0.0007977790029393942,0.0034751386584848487,0.006341642364303031
1296,0.006255319820202019,1.2465461535353537e-05,9.194627787878787e-06,4.514389767676768e-05,0.0063221238072020194
378,0.0007767765290505051,0.0002478817468888889,0.001638909126020202,0.003456175893232322,0.006119743295191918
1320,6.552793090909091e-05,5.808361686868687e-05,0.00474453623010101,0.0011883165123838379,0.006056464290262626
128,0.00531354807561616,2.3764177777777777e-06,0.0003394144878585858,0.0002968629078585858,0.005952201889111108
1974,0.0027049508938383833,0.0014590075916262627,4.489025151515152e-05,0.0016789659326969704,0.005887814669676768
843,0.0032536453522626256,0.00045864508676767674,0.0012453675824949492,0.000815882230757576,0.005773540252282828
300,0.00041871453828282835,0.0023131858989898987,0.0002000697711111111,0.00278439878868687,0.005716368997070708
1232,4.585343262626263e-06,9.317555612121212e-05,0.0012870057118383844,0.0041850919780808075,0.00556985858930303
674,0.002642460002222224,0.0,2.9414906060606058e-06,0.002879501832828283,0.005524903325656567
2885,1.8840948656565655e-05,3.036831404040404e-05,0.00044721808937373735,0.004968085771212122,0.005464513123282829
86,0.0012248462686868687,0.00040303428101010107,0.0032528210301616158,0.0003942944929747475,0.005274996072833334
212,0.003595142528686869,5.760146868686869e-06,0.0007385485148383838,0.0006321326483131314,0.004971583838707071
1381,5.747442060606061e-05,1.6761911414141414e-05,0.00020759561476767677,0.004661751126565655,0.004943583073353534
2859,0.0002959779454545454,0.0015887972202020205,0.0006373482794040404,0.002390438356363636,0.004912561801424242
1577,0.0003080774092929292,0.004132287673737373,0.00012028570511111112,6.853145696969697e-05,0.00462918224511111
457,0.000446866358989899,0.0003463807709090909,0.002203717418484848,0.0015454495181414143,0.004542414066525252
2769,0.0,0.0009971148222222223,0.00034457128686868685,0.0031424517642424242,0.004484137873333334
2194,0.000820030922929293,0.0005934382477777776,0.0008382027748484848,0.0022108937323232322,0.004462565677878788
2472,0.00019458263404040403,0.00022840202868686866,0.0006484207409797982,0.0032940094614545452,0.004365414865161616
306,0.0036289987883030297,1.5198294343434343e-05,0.00011072493384848486,0.00046418916439393943,0.004219111180888888
709,0.0008359034922222221,1.612923781818182e-05,6.4007199595959585e-06,0.0033373640209090924,0.004195797470909092
2768,0.004051784824393938,1.5917258585858585e-06,8.622356116161618e-05,1.6206780484848483e-05,0.0041558068918989876
805,0.0010796905935050506,0.0022182065566666662,0.0003944786737474747,0.0004606461511919191,0.004153021975111111
2586,0.002763652897777777,7.860383232323233e-06,0.0003848965068282829,0.0009777236356969697,0.0041341334235353525
2874,0.002994229747878789,0.0,0.0,0.001118473644040404,0.004112703391919193
123,0.0031875828168080804,5.017401636363636e-06,0.0005865104144141414,0.00028001351348484846,0.004059124146343434
2761,1.8273337777777776e-05,0.00031041113363636366,0.0030636114944444454,0.0006225328503333332,0.00401482881619192
315,0.0021908093758585853,0.0002474401505050505,0.0011669459638383838,0.00039683768646464656,0.004002033176666666
2462,0.0001045577791919192,0.0003480704058585858,0.0011447844256565658,0.00229394507239394,0.003891357683101011
2151,2.0607544909090907e-05,0.00012148994252525252,0.0036819700368585857,3.477730890909091e-05,0.0038588448332020197
1142,9.178130525252525e-05,0.00037357204823232316,0.0005531392513434344,0.0028225321854141406,0.0038410247902424233
222,0.0019976783717171715,0.0002610613767676768,0.0003038058404040404,0.001216434152252525,0.003778979741141414
1210,0.0007668685986161616,0.00025659486786868687,0.0007140899563131314,0.0019675195699191917,0.0037050729927171717
2321,5.467770656565657e-05,0.0011600101336363634,0.0011583671101212118,0.0011520118131313135,0.0035250667634545456
2804,0.0025927435376767666,0.00011077276848484851,0.0005774377324646465,0.0002358696290909091,0.003516823667717171
1746,2.0154971111111112e-05,0.001970689254646465,0.001378834182727273,0.00014258180554545456,0.003512260214030304
113,0.0010742449734949496,9.158005905050503e-05,0.0018242897336363632,0.0003971288102828283,0.0033872435764646463
2196,0.00015331627424242425,5.939331175757576e-05,0.0024103335602020204,0.0007462330251010101,0.0033692761713030304
1818,3.018979801010101e-05,4.93969609090909e-05,0.0029498588666565656,0.0002994452288989899,0.003328890854474747
430,0.00041961517373737374,0.0,0.0,0.0029069469352525253,0.003326562108989899
2810,0.0006037213109191919,0.0001424626207070707,0.0013530738236868685,0.0010718942553030303,0.003171152010616161
821,0.0009782258474747474,0.0,0.0,0.002171297521212121,0.003149523368686869
1877,0.0011089037851515155,0.0,5.234693636363636e-06,0.0020045131631313134,0.0031186516419191923
1230,0.0007256965888282829,1.4099130606060604e-05,9.319169679797979e-05,0.002273224850888889,0.0031062122671212124
1420,0.0020191840274343432,0.0003537353774747475,0.000598576951979798,0.0001259190356262626,0.0030974153925151515
1023,0.0013732219639393942,0.0,3.279815656565657e-05,0.0016438667958585858,0.003049886916363637
131,0.0003480066865656566,6.975569696969697e-07,1.1666571313131315e-05,0.0026868308434343435,0.0030472016582828282
2060,4.628295222222222e-05,0.0006311228303030303,0.0005156453622222221,0.00184321070650505,0.0030362618512525244
1308,0.0023219413425252526,1.671208591919192e-05,0.0004258326004343433,0.0002340106388282828,0.002998496667707071
2861,0.00020665768171717166,0.00023806368999999998,0.0008944124996060602,0.0015315703102020202,0.0028707041815252523
1867,0.000715682397979798,0.0,0.0,0.0020404672140404037,0.0027561496120202017
106,1.1862872898989899e-05,0.0022082916513030313,0.00042260294383838375,9.749580196969699e-05,0.0027402532700101017
451,0.0002884143070707071,0.0,2.2082482121212124e-06,0.0024359843969696962,0.0027266069522525246
1317,0.0009059164141414142,0.0005264344450505051,0.0009939386097272728,0.00022432119093939392,0.002650610659858586
2083,0.00015572196360606058,0.0017841467354545455,0.0006485414165353534,1.787742414141414e-05,0.0026062875397373734
1039,0.00048654705161616164,0.00024441152575757576,0.00020829435848484848,0.0016443285029292929,0.002583581438787879
1024,0.0009433137858585858,0.0,0.0,0.0016220154070707073,0.002565329192929293
582,0.00023442350757575762,4.93884101010101e-05,7.750131690909092e-05,0.00211268098660606,0.0024739942211919187
1212,8.61546891919192e-05,7.282437323232323e-05,0.0008773012474141414,0.0014183160586868685,0.0024545963685252523
2430,0.0005180637547979799,0.0007382308692929293,0.0008614264716161617,0.0002356522776161616,0.0023533733733232328
477,0.000222257927979798,0.00019248894525252528,0.0015802967261313125,0.0003168194162121212,0.0023118630155757568
1630,0.00020316036969696968,0.0,0.0,0.002037469174747475,0.0022406295444444444
1822,0.0012596651771111112,5.4268136464646464e-05,0.0005541423818686867,0.0002925310501111112,0.0021606067455555555
729,0.001402730509868687,0.0001476808676363636,0.0002962775625252526,0.0003054062258989898,0.002152095165929293
2893,0.0014373055351515152,0.0002280646777777778,3.6916026989898994e-05,0.000371016993838384,0.0020733032337575757
1148,0.00019971350707070708,0.000515011962020202,9.42951696969697e-05,0.0012437024747878787,0.0020527231135757575
2132,2.742560496969697e-05,2.1229821212121213e-06,7.156404515151516e-06,0.0019299176138484848,0.0019666226054545453
885,8.430120404040405e-06,0.00014773107474747474,8.439421676767676e-06,0.0017702061872323235,0.0019348068040606064
1631,0.0016282965512323235,2.1945527303030298e-05,9.257332703030305e-05,0.00015358638656565656,0.0018964017921313133
758,0.0014190663484848485,0.0,1.0977351919191918e-06,0.00046317063323232324,0.0018833347169090909
2830,3.3481972727272724e-07,1.168955494949495e-06,4.576129787878788e-06,0.0017694277315151517,0.0017755076365252526
2670,9.52942109090909e-05,2.3300824797979797e-05,0.0003667200961010101,0.0012880421837878785,0.0017733573155959592
1919,0.0013962608833333328,3.3793104040404045e-05,7.931668140404041e-05,0.00019011979466666663,0.0016994904634444437
2800,0.0003204686113636363,0.00011630920741414145,0.0005310513421212122,0.0007257233798686869,0.0016935525407676768
680,0.0016576760196161618,1.4583822727272727e-05,1.3311865181818182e-05,4.74231104040404e-06,0.0016903140185656567
139,0.00012457810340404037,3.5980745555555556e-05,0.00022401234264646466,0.0013005237334242426,0.001685094925030303
759,8.386856383838384e-05,0.0,6.484244444444445e-07,0.001563014913535353,0.0016475319018181814
1347,2.0119684848484848e-06,0.0,9.322062626262626e-07,0.0016361435050505054,0.00163908767979798
2441,1.7490049696969694e-06,0.0015968629951515153,1.208101102020202e-05,3.575472868686869e-06,0.0016142684840101014
2300,0.0003225864973131313,0.00011706936637373738,0.0002833330680808081,0.0008612413814343434,0.0015842303132020201
887,0.0,0.0,2.4434743434343438e-05,0.0015592977575757576,0.001583732501010101
764,9.093857191919191e-05,4.087624462626262e-05,1.5624972727272728e-06,0.0013465572092424241,0.001479934523060606
1459,0.0007653200227878788,2.4945516121212116e-05,8.774914125252525e-05,0.0005481379442929294,0.0014261526244545456
1472,0.0013353706599797985,5.46349696969697e-06,3.0862718717171725e-05,4.598013191919191e-05,0.001417677007585859
528,9.61930198989899e-06,0.001327986468989899,1.3011390727272729e-05,5.5762149191919194e-05,0.0014063793108989898
819,0.0005308399555555554,0.0,0.0,0.0007924140585858585,0.001323254014141414
2461,5.228799935353535e-05,0.0001904696192929293,4.44237153939394e-05,0.0009781797705757577,0.0012653611046161617
1278,0.00015670827727272727,2.8794333535353537e-05,0.0001786358857373737,0.0008613635271717173,0.0012255020237171717
2148,1.6303641919191918e-05,3.196977767676768e-05,0.0004684984693333333,0.000686833435090909,0.001203605324020202
250,0.0008663322885555556,2.3118383262626267e-05,2.1794582393939395e-05,0.00021847728745454545,0.0011297225416666667
1687,0.0010684382155555553,1.6904478535353534e-05,1.768413777777778e-05,2.1937583787878787e-05,0.0011249644156565654
2836,9.601892484848482e-05,2.22495901010101e-05,0.0005856276927272727,0.0003266060448888889,0.0010305022525656565
2833,0.00017929994747474748,0.0,0.0,0.000831406603030303,0.0010107065505050505
2974,2.184657929292929e-05,2.420160898989899e-06,1.8288495454545452e-06,0.000941947467777778,0.0009680430575151517
2593,0.0005568644752525253,6.83555696969697e-05,0.00015483485718181816,0.0001734292737979798,0.0009534841759292929
728,0.00023568820676767678,0.0,0.0,0.0006881935161616162,0.0009238817229292929
486,1.6466924848484845e-05,1.4252315262626262e-05,0.00010885445943434343,0.0007073219759090907,0.0008468956754545452
362,1.815689981818182e-05,1.6771360161616164e-05,3.12130396969697e-05,0.0007772659437575756,0.0008434072434343433
1537,1.0698765727272727e-05,8.667350979797979e-05,0.0006947284495555555,4.87417199090909e-05,0.0008408424449898989
1770,2.323058191919192e-05,1.016581004040404e-05,0.0006251752553535355,0.00017795392343434349,0.000836525570747475
428,0.00011005267494949497,0.0,0.0,0.0007101589087878787,0.0008202115837373737
2660,2.6331744444444446e-05,0.0,0.0,0.0007874868505050506,0.0008138185949494951
2820,0.00019727914343434344,0.0,0.0,0.0005870399672727273,0.0007843191107070708
1586,0.0002948964793939394,1.7357604343434342e-06,4.9400554393939394e-05,0.0004342509106565656,0.0007802837048787878
1814,3.4354659595959594e-05,1.1040269696969697e-05,0.0007288634133333332,3.931789595959596e-06,0.0007781901322222221
2267,5.915525161616163e-05,1.8009455555555554e-07,1.0359970707070706e-06,0.0007160429825050503,0.0007764143257474745
2710,0.00024671471616161616,0.0,0.0,0.0005200463616161615,0.0007667610777777776
1122,0.0007163853542424242,2.426208888888889e-06,1.2884422989898988e-05,1.642812303030303e-05,0.000748124109151515
2363,9.963872929292932e-05,7.397833000000001e-05,0.0001519486438080808,0.00041538362565656585,0.0007409493287575759
530,8.605558585858586e-06,1.9002724646464648e-06,1.5068511414141415e-06,0.0007257513052525254,0.0007377639874444446
2398,3.2997595353535354e-05,0.00025547483865656564,0.00033503265051515154,8.668079276767677e-05,0.0007101858772929294
2897,5.204406715151515e-05,4.976671216161616e-05,0.0002645289645757575,0.000342075504949495,0.0007084152488383838
2671,0.00038490558101010104,3.595606494949495e-05,0.00019334488638383842,8.827928716161617e-05,0.0007024858195050506
2290,8.145014272727274e-05,3.4359343333333336e-05,0.0005531293184848485,3.145327818181818e-05,0.0007003920827272727
771,0.00022155123242424243,0.0,7.937598989898991e-07,0.00047318678363636365,0.0006955317759595959
436,6.760114545454545e-05,0.0,0.0,0.0006195110171717171,0.0006871121626262625
244,3.7079088888888886e-05,0.0,0.0,0.0006476312707070708,0.0006847103595959596
2669,0.00016678701068686868,0.0001208465722020202,0.000280868926060606,0.00010153367558585861,0.0006700361845353535
1549,0.000636522627818182,1.3848415151515151e-06,1.150252692929293e-05,1.6354967848484848e-05,0.0006657649641111113
432,2.3331434343434345e-05,0.0,0.0,0.0006331817252525252,0.0006565131595959596
2227,0.0003314911267676767,3.2163926767676765e-05,0.0001449136108787879,0.00013649498863636364,0.000645063653050505
748,3.743770313131313e-05,0.0,0.0,0.0005873041783838384,0.0006247418815151515
1140,2.8394441515151516e-05,6.0126454545454546e-05,8.723431434343435e-05,0.00042768376015151513,0.0006034389705555556
761,0.00043154503030303035,0.0,0.0,0.0001655499414141414,0.0005970949717171717
2193,4.799230505050505e-06,3.7346254646464645e-05,0.00043603263716161615,0.00011572125116161618,0.0005938993734747475
1123,3.999725838383838e-06,4.087857646464646e-05,0.0003382022125151516,0.00020724488811111108,0.000590325402929293
2707,0.0003338989078787879,0.0,7.783142424242425e-07,0.00024290933474747478,0.000577586556868687
578,0.00012586645197979797,0.0,0.0002753168451515152,0.00015277394813131313,0.0005539572452626263
2031,2.217825183838384e-05,6.594200323232323e-06,0.0004572817281818182,5.821375671717171e-05,0.0005442679370606061
882,6.0287365515151506e-05,5.77046101010101e-06,1.2993185828282828e-05,0.0004405912877171716,0.000519642300070707
38,0.00033583536070707064,0.0,4.101208050505051e-06,0.00017508242165656564,0.0005150189904141413
787,0.00019567944545454546,0.0,0.0,0.0003144581818181818,0.0005101376272727273
148,7.757523747474748e-05,0.0,0.0,0.0004312095986868687,0.0005087848361616162
1920,6.885019191919192e-06,6.330384141414142e-06,2.4298314242424244e-05,0.0004678827926666666,0.0005053965102424242
2188,1.3202482020202019e-05,2.9855070707070706e-06,3.957953262626262e-06,0.00046706277448484845,0.00048720871683838383
1311,0.0004172912534141414,1.6406634343434343e-06,4.046752858585859e-06,5.8309480939393935e-05,0.00048128815064646467
3,1.1683971050505052e-05,3.100138886868687e-05,0.00041042291666666653,2.5647257689898988e-05,0.00047875553427575746
253,0.00045411706299999983,0.0,2.1312929515151513e-05,8.416662626262626e-07,0.0004762716587777776
1740,6.78229348888889e-05,7.860605868686868e-05,9.063257220202018e-05,0.00023812860879797977,0.0004751901745757575
2708,0.00029182986969696973,0.0,0.0,0.00018234371666666664,0.0004741735863636364
2841,0.0004408146156767678,2.065839913131313e-05,5.566791313131314e-06,6.986475555555556e-06,0.0004740262816767678
2709,7.267202929292929e-05,0.0,0.0,0.00038417610686868693,0.0004568481361616162
703,0.0001564527494949495,0.0,0.0,0.00029935453535353537,0.0004558072848484849
812,4.041644258585858e-05,0.0,9.25603e-07,0.00039805219760606056,0.00043939424319191915
470,0.00010611313757575755,0.00013232660535353536,7.688649888888888e-05,0.00012091560164646463,0.0004362418434646464
1685,0.0,0.0,0.0,0.00042670486060606056,0.00042670486060606056
786,2.7555565656565655e-05,0.0,0.0,0.0003912799323232323,0.00041883549797979797
751,0.00034775920878787875,4.689333333333334e-07,5.861392828282829e-06,4.241007666666667e-05,0.0003964996116161616
757,5.267549898989899e-05,0.0,2.122961414141414e-06,0.00033928939070707064,0.00039408785111111106
2208,1.7100586262626264e-06,0.0,0.00015736254244444448,0.00023020236943434348,0.00038927497050505056
1239,2.6940273131313132e-06,8.704337575757576e-07,0.00015398482224242426,0.00021874274725252525,0.0003762920305656566
683,5.599094393939393e-06,8.588146464646467e-06,1.313956292929293e-06,0.0003582943308989899,0.000373795528050505
929,0.00033330967246464647,7.329347171717171e-06,8.923179393939395e-06,2.3492233818181818e-05,0.0003730544328484849
965,0.00021611452965656554,1.9743304838383842e-05,4.8535854888888895e-05,8.594681074747474e-05,0.000370340500131313
1753,1.8844605656565656e-05,9.714616030303031e-06,0.00029500975606060604,2.7617760454545454e-05,0.00035118673820202015
730,6.625334652525252e-05,2.9108494525252525e-05,0.00015603548567676766,8.92127473939394e-05,0.00034061007412121213
5,2.184848385858586e-05,6.777155353535354e-07,1.896287876767677e-05,0.0002904470214646465,0.00033193609962626266
583,3.652100141414142e-05,1.3087872727272727e-06,1.8058810989898987e-05,0.0002717481499494949,0.0003276367496262626
2245,0.0001728951983232323,1.3596523232323232e-06,5.428470837373737e-05,9.87623902020202e-05,0.0003273019492222222
1658,1.3045524171717173e-05,0.0,0.00018918684257575758,0.00011931547419191919,0.00032154784093939396
2978,7.343084030303029e-05,0.0,0.0,0.00024546036676767675,0.000318891207070707
2824,0.0,0.0,0.0,0.00030879464949494945,0.00030879464949494945
1869,0.0,0.0,0.0,0.00028808622626262626,0.00028808622626262626
837,0.00011319642848484849,0.0,1.2079379494949493e-06,0.00017248495355555554,0.00028688931998989897
1757,6.40885983838384e-06,5.875748787878788e-07,7.433987232323232e-06,0.00026872368660606064,0.0002831541085555556
499,6.251350797979798e-06,1.2564965202020204e-05,3.990031151515152e-06,0.0002592720509090909,0.0002820783980606061
2153,5.0971627181818176e-05,1.7865282828282827e-06,0.00010979549306060607,0.00011826328962626265,0.00028081693815151516
1662,7.464431323232323e-06,2.671328313131313e-05,2.5877316565656565e-05,0.00021743216544444443,0.00027748719646464645
794,0.00014614945101010102,0.0,2.2163287575757574e-06,0.00012845968260606064,0.0002768254623737374
2559,0.00012771584414141416,1.8852213939393936e-06,0.00012999140875757576,1.7185641414141417e-06,0.00026131103843434346
1561,7.112873636363638e-06,1.909773535353535e-06,0.00019890381707070708,5.299344228282829e-05,0.0002609199065252525
867,2.7480995151515153e-05,7.184716161616161e-06,0.0002131237824343435,9.219534646464648e-06,0.0002570090283939395
2259,0.0002391634394343434,8.510605414141413e-06,5.732887585858586e-06,1.366742606060606e-06,0.000254773675040404
367,8.218758131313131e-06,0.00010477575717171717,8.35172216868687e-05,5.7490836818181826e-05,0.00025400257380808083
2224,2.1184582828282827e-05,5.696338979797979e-05,2.971152929292929e-07,0.00016931624757575756,0.00024776133549494946
152,3.9079705050505046e-07,1.272790606060606e-06,0.00021245934921212115,3.135370997979797e-05,0.0002454766468484848
1870,0.0,0.0,0.0,0.00024016830101010104,0.00024016830101010104
2149,1.8832857616161615e-05,6.457797151515152e-05,0.00011983522804040406,3.360750686868688e-05,0.0002368535640404041
2770,0.0,4.223096363636363e-06,2.715609595959596e-05,0.00020226497070707073,0.00023364416303030304
2626,1.0659172727272727e-05,0.0,0.0,0.00022258778101010105,0.00023324695373737377
745,0.00011303458179797979,3.2207133919191924e-05,3.694689142424242e-05,4.471027179797979e-05,0.00022689887893939393
1288,0.00013312466848484848,9.621050505050504e-07,3.0674006060606064e-06,7.920529329292929e-05,0.0002163594674343434
2521,1.529906303030303e-06,5.898295848484849e-05,8.331601235353536e-05,6.210322246464647e-05,0.00020593209960606063
92,7.178494343434344e-07,1.6114063636363636e-06,0.00016843461833333331,2.892393806060606e-05,0.00019968781219191918
235,1.905358887878788e-05,3.1179853090909086e-05,1.139900402020202e-05,0.00011762100354545457,0.00017925344953535356
914,9.167436711111111e-05,0.0,7.457309085858585e-05,9.572151515151516e-06,0.00017581960948484846
2681,1.614208385858586e-05,5.450113535353535e-06,5.053591765656565e-05,0.0001019231736060606,0.00017405128865656565
2595,7.29482468080808e-05,1.9707072222222222e-06,4.207107029292929e-05,5.5263532848484834e-05,0.00017225355717171716
1573,1.0042397828282828e-05,9.855300292929295e-05,4.334000691919192e-05,2.0232530777777777e-05,0.00017216793845454547
2062,3.234306682828282e-05,0.0,2.2244501414141414e-06,0.00013530781944444447,0.00016987533641414144
2550,1.3012158585858584e-06,0.00013056668358585858,3.2097008e-05,2.0593124242424243e-06,0.00016602421986868686
2665,4.057188848484849e-05,1.4711724242424243e-06,1.9557445282828285e-05,9.919623653535352e-05,0.00016079674272727272
1295,3.960506535353536e-06,0.0,1.3732465060606062e-05,0.00014167058189898987,0.00015936355349494946
2164,0.00012778081753535354,1.9426435353535353e-05,3.6542076868686867e-06,8.019031646464646e-06,0.00015888049222222223
424,0.0,0.0,0.0,0.00015809813717171717,0.00015809813717171717
1083,3.4870635939393935e-05,6.224727878787878e-06,7.308874202020203e-05,3.1954793787878784e-05,0.00014613889962626262
1672,3.1050219191919194e-06,7.511659292929292e-06,2.536075686868687e-05,0.00010688990806060608,0.00014286734614141417
